epoch_no,source,total_active_stake_ada,gt70_pool_count,gt70_stake_ada,zero_pledge_gt70_pool_count,zero_pledge_gt70_stake_ada,very_low_pledge_gt70_pool_count,very_low_pledge_gt70_stake_ada,ge80sat_pool_count,ge80sat_stake_ada,zero_pledge_ge80sat_pool_count,zero_pledge_ge80sat_stake_ada,very_low_pledge_ge80sat_pool_count,very_low_pledge_ge80sat_stake_ada,zero_pledge_gt70_share_of_gt70_count_pct,zero_pledge_gt70_share_of_gt70_stake_pct,zero_pledge_gt70_share_of_total_active_stake_pct,very_low_pledge_gt70_share_of_gt70_count_pct,very_low_pledge_gt70_share_of_gt70_stake_pct,very_low_pledge_gt70_share_of_total_active_stake_pct,zero_pledge_ge80sat_share_of_ge80sat_count_pct,zero_pledge_ge80sat_share_of_ge80sat_stake_pct,very_low_pledge_ge80sat_share_of_ge80sat_count_pct,very_low_pledge_ge80sat_share_of_ge80sat_stake_pct
301,local_history,23857504839.45495,3,229873511.18063,2,152859900.82683,3,229873511.18063,157,9829766213.694405,12,781793508.1836859,60,3941681771.4229794,66.66666666666666,66.49739678214414,0.6407204016324209,100.0,100.0,0.9635270441210219,7.643312101910828,7.953327588753077,38.21656050955414,40.09944576231731
302,local_history,23848572589.189342,3,237943057.64551002,2,152853737.93737102,3,237943057.64551002,159,9970542896.11348,12,781904812.0744488,61,4013084157.5487046,66.66666666666666,64.23962919947598,0.6409345354558463,100.0,100.0,0.9977245252546921,7.547169811320755,7.842148819992896,38.36477987421384,40.24940466494564
303,local_history,23849267970.809715,3,247162402.47019303,2,159179008.07602102,3,247162402.47019303,159,10007227714.806944,13,855926341.2000248,62,4092630230.534015,66.66666666666666,64.40259784059086,0.6674377103349586,100.0,100.0,1.0363521545932026,8.176100628930817,8.553081488628212,38.9937106918239,40.89674330562556
304,local_history,23856125875.170696,2,168843501.875106,1,81529217.019592,2,168843501.875106,160,10044558517.017426,13,846053524.3190958,62,4082643870.685327,50.0,48.286855054628866,0.34175380129280375,100.0,100.0,0.7077574236428608,8.125,8.423003588318167,38.75,40.64532914780215
305,local_history,23854747611.96425,3,245544331.45187902,2,156583812.179679,3,245544331.45187902,160,10066819245.059322,13,852430950.4183059,63,4156345569.7851443,66.66666666666666,63.77007819883873,0.6564052352461069,100.0,100.0,1.029331080948965,8.125,8.467728779740126,39.375,41.28757523708425
306,local_history,23836977371.261265,2,166008700.721872,1,78081613.848729,2,166008700.721872,159,10013880355.460245,11,709493896.9983479,62,4073793824.787191,50.0,47.03465150272186,0.3275650793832068,100.0,100.0,0.6964335206443506,6.918238993710692,7.085104592961147,38.9937106918239,40.68147092017015
307,local_history,23854464200.396248,2,163118829.868261,1,75972488.953132,2,163118829.868261,158,10012914481.107805,12,767515350.8542398,64,4196052511.565386,50.0,46.57493498113575,0.3184833174826455,100.0,100.0,0.6838083995428891,7.59493670886076,7.665254230447833,40.50632911392405,41.90640516787021
308,local_history,23828103259.412354,1,86750792.198438,0,0.0,1,86750792.198438,158,10021349115.802143,12,762359848.989237,63,4133490817.4292336,0.0,0.0,0.0,100.0,100.0,0.3640692305803674,7.59493670886076,7.607357454368209,39.87341772151899,41.24684979701333
309,local_history,23765024934.948162,2,156949735.787816,1,71108255.731067,2,156949735.787816,165,10468888284.787306,11,708463714.1578239,63,4134879367.7050176,50.0,45.306387662353195,0.29921389068898996,100.0,100.0,0.6604231900342348,6.666666666666667,6.7673251914180454,38.18181818181819,39.496833428947276
310,local_history,23777625558.16979,2,161295724.78805798,1,74652232.061254,2,161295724.78805798,167,10597641261.988049,11,712041609.7430229,63,4141185961.9609957,50.0,46.282833695280374,0.3139599952006315,100.0,100.0,0.6783508487567975,6.58682634730539,6.718868775988823,37.72455089820359,39.07648748985994
311,local_history,23732237106.487244,2,161960024.77846003,1,75691510.328499,2,161960024.77846003,165,10479568667.45122,11,713124543.3787531,63,4144521910.236271,50.0,46.734686804373496,0.3189396346786397,100.0,100.0,0.6824473565291829,6.666666666666667,6.8049035796069175,38.18181818181819,39.54859252088166
312,local_history,23741900713.307335,2,161902160.920671,1,75728900.386801,2,161902160.920671,167,10577997059.881222,11,711492149.266678,64,4201850373.685554,50.0,46.7744840193373,0.3189673030026402,100.0,100.0,0.6819258612682381,6.58682634730539,6.72615189093905,38.32335329341318,39.72255191506676
313,local_history,23726880119.033787,2,165632532.014053,1,79567370.261352,2,165632532.014053,169,10697940813.367992,11,718377250.4454089,64,4217854847.2302384,50.0,48.038491770808136,0.33534695611970816,100.0,100.0,0.698079693508385,6.508875739644971,6.7150983818094705,37.8698224852071,39.42679176126744
314,local_history,23604987896.132526,2,164671847.600322,1,78803290.722563,2,164671847.600322,171,10799476365.97189,10,652171531.464803,64,4204381760.584943,50.0,47.854743765205015,0.333841690871929,100.0,100.0,0.6976146241841626,5.847953216374268,6.038918086063253,37.42690058479532,38.9313483182624
315,local_history,23537012833.083862,1,80847389.890527,1,80847389.890527,1,80847389.890527,170,10725987612.321856,10,654245504.962909,62,4064159773.1101894,100.0,100.0,0.3434904440247706,100.0,100.0,0.3434904440247706,5.88235294117647,6.099629503686183,36.470588235294116,37.89077444431637
316,local_history,23549369658.121777,1,79376130.07222,1,79376130.07222,1,79376130.07222,171,10802809918.512264,10,652813312.084107,60,3953392523.6346426,100.0,100.0,0.33706265273577934,100.0,100.0,0.33706265273577934,5.847953216374268,6.042995452187044,35.08771929824561,36.59596487817397
317,local_history,23582836244.979866,16,1214262024.3387628,1,78912664.94488,4,295734398.67512,184,12121516466.01607,11,707334995.02811,62,4105647030.1323247,6.25,6.498816842094077,0.3346190599176904,25.0,24.355072690028727,1.2540238824669516,5.978260869565218,5.835367191977977,33.69565217391305,33.870737556995714
318,local_history,23583277486.361115,15,1191915610.25159,0,0.0,3,217271960.93148798,192,12760635882.191751,12,759391378.9760759,62,4093044767.69511,0.0,0.0,0.0,20.0,18.228804041388983,0.9212967156797548,6.25,5.951046530806925,32.29166666666667,32.07555489775556
319,local_history,23565309681.268616,10,809212825.7828081,0,0.0,3,215889977.43341202,194,12828052863.15654,12,753628037.382178,62,4087421503.5091968,0.0,0.0,0.0,30.0,26.679010830626243,0.916134692704746,6.185567010309279,5.874843559046078,31.958762886597935,31.863148266629636
320,local_history,23561047526.582516,8,648305993.697577,0,0.0,2,145049902.35268098,200,13134586889.432976,12,752795145.1650829,62,4091766884.6615596,0.0,0.0,0.0,25.0,22.373679059389374,0.6156343523734668,6.0,5.731395676941472,31.0,31.152611948179835
321,local_history,23537719498.083298,7,580095173.446657,0,0.0,2,144230412.842528,200,13072626649.250027,12,747726122.887991,62,4087804780.82624,0.0,0.0,0.0,28.57142857142857,24.86323269776193,0.6127629010715028,6.0,5.719784882947666,31.0,31.269957373568502
322,local_history,23504746248.17418,6,510392179.48499995,0,0.0,0,0.0,201,13052363570.7461,12,750539718.997723,62,4085605924.9946394,0.0,0.0,0.0,0.0,0.0,0.0,5.970149253731343,5.750220754499107,30.845771144278604,31.301655848382854
323,local_history,23487356050.894314,3,219615598.806842,0,0.0,0,0.0,136,8753641997.40797,11,695623594.10574,58,3817635556.671821,0.0,0.0,0.0,0.0,0.0,0.0,8.088235294117647,7.9466763012666055,42.64705882352941,43.61196811341218
324,local_history,23354498909.628216,3,215590263.24443698,1,71219752.745745,1,71219752.745745,136,8736258697.180347,11,703097615.7808541,59,3882972327.4120317,33.33333333333333,33.03477238440764,0.3049508919944485,33.33333333333333,33.03477238440764,0.3049508919944485,8.088235294117647,8.048040244135409,43.38235294117647,44.44662712043168
325,local_history,23417671451.02196,1,85774737.702099,0,0.0,0,0.0,138,8880261886.444267,11,700162074.4225849,60,3977673573.152952,0.0,0.0,0.0,0.0,0.0,0.0,7.971014492753622,7.884475518581083,43.47826086956522,44.792300317458846
326,local_history,23301004853.80228,2,160151149.67490602,0,0.0,0,0.0,139,9007943177.75844,11,688223296.8325249,64,4231967431.224849,0.0,0.0,0.0,0.0,0.0,0.0,7.913669064748201,7.640182483963938,46.043165467625904,46.9803966090064
327,local_history,23258804977.03405,0,0.0,0,0.0,0,0.0,136,8796205263.984978,10,633137898.5050969,62,4112538459.2762475,0.0,0.0,0.0,0.0,0.0,0.0,7.352941176470589,7.197852704704438,45.588235294117645,46.75355264973806
328,local_history,23216173396.125942,0,0.0,0,0.0,0,0.0,137,8851416364.791956,10,633168042.1985799,61,4037667781.4918222,0.0,0.0,0.0,0.0,0.0,0.0,7.2992700729927,7.153296332518212,44.52554744525548,45.61606431206136
329,local_history,24598636428.762444,0,0.0,0,0.0,0,0.0,159,10206358728.29615,30,1892160160.177023,81,5292565386.625039,0.0,0.0,0.0,0.0,0.0,0.0,18.867924528301888,18.539032485025146,50.943396226415096,51.85556894009525
330,local_history,24587384093.65376,0,0.0,0,0.0,0,0.0,159,10233013429.704517,32,2020625337.8647647,83,5415655589.999538,0.0,0.0,0.0,0.0,0.0,0.0,20.125786163522015,19.746141757219515,52.20125786163522,52.92337029754018
331,local_history,24665771640.296295,0,0.0,0,0.0,0,0.0,162,10409742576.910805,33,2082335594.296302,84,5479764077.127595,0.0,0.0,0.0,0.0,0.0,0.0,20.37037037037037,20.003718429262598,51.85185185185185,52.640726095205416
332,local_history,24727842768.797054,1,90836048.724857,0,0.0,0,0.0,164,10569445799.332134,33,2083067692.8470418,84,5480930607.45989,0.0,0.0,0.0,0.0,0.0,0.0,20.121951219512198,19.708390888183253,51.21951219512195,51.8563670368244
333,local_history,24714063915.931484,1,70150601.516866,0,0.0,0,0.0,160,10325777153.690866,33,2083120670.9924529,81,5289317157.661889,0.0,0.0,0.0,0.0,0.0,0.0,20.625,20.17398438865067,50.625,51.22439772749953
334,local_history,24776127551.43985,1,79216600.543732,1,79216600.543732,1,79216600.543732,164,10570069566.127056,34,2162376582.1688037,83,5429382416.874855,100.0,100.0,0.3197295476432449,100.0,100.0,0.3197295476432449,20.73170731707317,20.45754352552585,50.609756097560975,51.3656261475696
335,local_history,24769119181.72966,1,79195520.707571,1,79195520.707571,1,79195520.707571,166,10686364142.083048,33,2105290667.5277672,82,5376420094.912202,100.0,100.0,0.3197349091282489,100.0,100.0,0.3197349091282489,19.879518072289155,19.700719903761314,49.39759036144578,50.311032109974484
336,local_history,24767062828.320576,1,79207334.491902,1,79207334.491902,1,79207334.491902,163,10516305396.263895,33,2103226309.8185983,82,5375178174.111562,100.0,100.0,0.319809155574678,100.0,100.0,0.319809155574678,20.245398773006134,19.999669375955996,50.306748466257666,51.11280028080194
337,local_history,24753443176.758488,1,79243597.75057,1,79243597.75057,1,79243597.75057,162,10444936637.790209,34,2165965598.60699,81,5325986524.422814,100.0,100.0,0.32013161637639737,100.0,100.0,0.32013161637639737,20.98765432098765,20.736991268768808,50.0,50.991085050273796
338,local_history,24621517986.831455,1,71275372.291919,1,71275372.291919,1,71275372.291919,166,10531808057.658613,34,2155823130.9720936,84,5348507707.063599,100.0,100.0,0.28948406970699303,100.0,100.0,0.28948406970699303,20.481927710843372,20.469639393061318,50.602409638554214,50.78432570914757
339,local_history,24682659914.204533,1,74753545.233403,1,74753545.233403,1,74753545.233403,168,10644297959.419842,34,2161064769.058602,85,5425396332.064336,100.0,100.0,0.3028585472280617,100.0,100.0,0.3028585472280617,20.238095238095237,20.30255802024156,50.595238095238095,50.96997803657914
340,local_history,24476700813.527348,2,146984179.983602,1,76402478.134535,1,76402478.134535,162,10248023669.35633,34,2162779629.199866,84,5351941879.645522,50.0,51.980068972768834,0.3121436941873728,50.0,51.980068972768834,0.3121436941873728,20.98765432098765,21.10435825462636,51.85185185185185,52.22413659766335
341,local_history,24555840771.80778,2,158520028.725898,1,76431912.724502,1,76431912.724502,163,10356611534.768734,36,2293829040.888089,86,5494918187.9303875,50.0,48.215934187510676,0.3112575677402682,50.0,48.215934187510676,0.3112575677402682,22.085889570552148,22.148451095103386,52.760736196319016,53.05710433845186
342,local_history,24660991673.7675,2,161682492.080217,1,76463450.508044,1,76463450.508044,163,10381899764.530369,36,2293942547.068868,86,5499930069.570821,50.0,47.292350287443305,0.31005829578775634,50.0,47.292350287443305,0.31005829578775634,22.085889570552148,22.09559520990652,52.760736196319016,52.97614304042179
343,local_history,24538091587.04569,2,164515869.310325,1,76504629.937029,1,76504629.937029,164,10429792818.24459,37,2358221249.554372,88,5622421216.382497,50.0,46.5028876896483,0.3117790544779686,50.0,46.5028876896483,0.3117790544779686,22.5609756097561,22.610432351342503,53.65853658536586,53.907314501466686
344,local_history,24602095926.151264,3,246580527.568443,2,156293781.610122,2,156293781.610122,166,10571946672.189829,38,2437837419.557097,89,5707246077.720613,66.66666666666666,63.38447855203804,0.6352864490865859,66.66666666666666,63.38447855203804,0.6352864490865859,22.89156626506024,23.05949410405164,53.6144578313253,53.984817126763254
345,local_history,24677704327.308292,1,79755218.327964,1,79755218.327964,1,79755218.327964,162,10301049281.833801,39,2483518852.549127,90,5756665690.076652,100.0,100.0,0.3231873486696534,100.0,100.0,0.3231873486696534,24.074074074074073,24.109377448847706,55.55555555555556,55.88426511295989
346,local_history,24637590261.789734,1,79758529.458978,1,79758529.458978,1,79758529.458978,163,10377890604.315516,40,2550619612.920838,91,5822988035.33979,100.0,100.0,0.3237269903894576,100.0,100.0,0.3237269903894576,24.539877300613497,24.577437845222562,55.828220858895705,56.10955306195243
347,local_history,24669825450.454876,1,79787433.514218,1,79787433.514218,1,79787433.514218,162,10311997347.966957,40,2547885908.308332,91,5820587935.743128,100.0,100.0,0.3234211513756245,100.0,100.0,0.3234211513756245,24.691358024691358,24.70797676078394,56.17283950617284,56.44481606553822
348,local_history,24670614381.38148,1,79790603.033051,1,79790603.033051,1,79790603.033051,163,10393482926.266687,41,2607838705.2261066,91,5821187650.433854,100.0,100.0,0.323423656174804,100.0,100.0,0.323423656174804,25.153374233128833,25.09109529237314,55.828220858895705,56.008055160435134
349,local_history,24435357519.567112,1,79786811.443887,1,79786811.443887,1,79786811.443887,161,10276006979.530516,42,2682018727.676493,89,5700268326.489433,100.0,100.0,0.3265219728420019,100.0,100.0,0.3265219728420019,26.08695652173913,26.099814188711534,55.27950310559007,55.471627625829655
350,local_history,24444238585.04716,1,79755218.327964,1,79755218.327964,1,79755218.327964,160,10230510455.760761,41,2626620873.334023,88,5644279246.602455,100.0,100.0,0.32627409542938773,100.0,100.0,0.32627409542938773,25.624999999999996,25.67438726241644,55.00000000000001,55.171042256490566
351,local_history,24456415918.186268,1,79775776.991204,1,79775776.991204,1,79775776.991204,161,10295458602.37476,40,2571809019.2158804,88,5641154924.614836,100.0,100.0,0.32619569955825445,100.0,100.0,0.32619569955825445,24.84472049689441,24.980033610379092,54.6583850931677,54.79265317344525
352,local_history,24441961174.746616,1,79788957.399235,1,79788957.399235,1,79788957.399235,160,10250291952.700544,41,2630774031.646495,88,5646511303.082848,100.0,100.0,0.3264425339226575,100.0,100.0,0.3264425339226575,25.624999999999996,25.665357082374523,55.00000000000001,55.08634611714855
353,local_history,24453012636.354958,2,150076618.926363,1,79796638.602581,1,79796638.602581,159,10201750167.343512,41,2634368667.732089,88,5650371012.972896,50.0,53.170599906527904,0.3263264113475538,50.0,53.170599906527904,0.3263264113475538,25.78616352201258,25.822713010213487,55.34591194968554,55.38629078626247
354,local_history,24463445965.412773,1,79787339.061099,1,79787339.061099,1,79787339.061099,161,10339668852.715687,41,2635592110.2187977,86,5541196744.82468,100.0,100.0,0.3261492235145652,100.0,100.0,0.3261492235145652,25.465838509316768,25.490101740797687,53.41614906832298,53.591626808911776
355,local_history,24525857119.151546,1,79792384.699338,1,79792384.699338,1,79792384.699338,164,10500450488.240154,41,2632868206.221535,86,5542187418.468751,100.0,100.0,0.3253398415871484,100.0,100.0,0.3253398415871484,25.0,25.073859537456823,52.4390243902439,52.780472844242766
356,local_history,24492895353.990475,1,79788214.805641,1,79788214.805641,1,79788214.805641,165,10559967702.505888,41,2634976448.902047,87,5599289055.171658,100.0,100.0,0.3257606487615259,100.0,100.0,0.3257606487615259,24.848484848484848,24.952504809998285,52.72727272727272,53.023732769968056
357,local_history,24507422389.30373,1,79788712.444095,1,79788712.444095,1,79788712.444095,168,10748459284.107107,41,2635489514.8926835,89,5716289333.768572,100.0,100.0,0.32556958123396446,100.0,100.0,0.32556958123396446,24.404761904761905,24.51969575574029,52.976190476190474,53.182406730802754
358,local_history,24552945219.532307,1,73905084.875977,1,73905084.875977,1,73905084.875977,167,10704822310.019878,41,2632587725.856804,89,5715790254.340676,100.0,100.0,0.3010029314820618,100.0,100.0,0.3010029314820618,24.550898203592812,24.59254016194796,53.293413173652695,53.39453648838812
359,local_history,24623552540.37236,1,70318579.712949,1,70318579.712949,1,70318579.712949,167,10702172615.302406,41,2630272970.5649843,89,5706081261.809982,100.0,100.0,0.28557447020553123,100.0,100.0,0.28557447020553123,24.550898203592812,24.577000064492623,53.293413173652695,53.31703633382995
360,local_history,24636399918.286034,2,140589511.128712,1,70311911.617126,1,70311911.617126,168,10777274479.843576,42,2695584788.4591618,90,5771081732.230204,50.0,50.012202939346096,0.2853984829371841,50.0,50.012202939346096,0.2853984829371841,25.0,25.011748503767215,53.57142857142857,53.54861976489222
361,local_history,24732308831.147827,2,141972609.182964,1,70314545.317878,1,70314545.317878,171,10971165058.958506,42,2697893329.278293,90,5777448231.570883,50.0,49.5268388194949,0.284302390844012,50.0,49.5268388194949,0.284302390844012,24.561403508771928,24.590764196691474,52.63157894736842,52.660298159066585
362,local_history,24724295922.90816,1,70309448.932916,1,70309448.932916,1,70309448.932916,171,10947975452.300661,42,2687476559.463864,90,5772375482.6913,100.0,100.0,0.2843739176724995,100.0,100.0,0.2843739176724995,24.561403508771928,24.54770355645166,52.63157894736842,52.72550626224016
363,local_history,24782466023.48011,3,212558950.28084,2,141347589.487649,2,141347589.487649,170,10908487056.049286,42,2698021281.83271,90,5784864705.223518,66.66666666666666,66.49806526655114,0.5703532059873679,66.66666666666666,66.49806526655114,0.5703532059873679,24.705882352941178,24.733230813493297,52.94117647058824,53.03086189221382
364,local_history,25054390221.57303,3,211462448.582926,2,141387211.870792,3,211462448.582926,173,11112008584.637829,42,2696944562.3476853,94,6059569749.795004,66.66666666666666,66.86161671647642,0.5643211054845424,100.0,100.0,0.8440135509697886,24.277456647398843,24.27054066603375,54.33526011560693,54.53172307815043
365,local_history,25043681533.090954,4,281494265.0996,2,141390694.47219902,3,211486690.615135,173,11097734735.345613,42,2691104974.541816,95,6110865160.8474045,50.0,50.22862345780696,0.5645763155284311,75.0,75.13001749442586,0.8444712505056073,24.277456647398843,24.249137672851468,54.91329479768786,55.064076647864624
366,local_history,25028585125.722538,9,631654099.499091,2,141289990.78892398,3,211414162.231233,172,11042026050.445433,42,2697912042.434411,95,6119651391.610879,22.22222222222222,22.368253590211566,0.564514494443861,33.33333333333333,33.46992640416438,0.8446908251875456,24.418604651162788,24.43312513581308,55.23255813953488,55.42145403074841
367,local_history,25065995673.156605,11,771860266.953698,2,141293616.31227,3,211451077.189858,172,11063228691.719635,42,2697984942.173862,96,6191996645.116088,18.181818181818183,18.305595243283307,0.5636864306315291,27.27272727272727,27.394994436543836,0.8435774103970775,24.418604651162788,24.38695806942137,55.81395348837209,55.969164315933725
368,local_history,25069171797.357857,10,706343138.8897641,2,145421001.884707,3,215613504.68634,172,11054321183.856773,41,2632928131.2072687,96,6190118722.498928,20.0,20.587869249113247,0.5800790032482586,30.0,30.525320175862834,0.8600743033284586,23.837209302325583,23.818089663002347,55.81395348837209,55.99727581227416
369,local_history,25153834365.1088,10,706882457.85124,1,75328681.477907,2,145559821.38264298,174,11191070643.666378,42,2697328162.669002,97,6259407679.161085,10.0,10.65646496687566,0.29947196274137977,20.0,20.59179991891599,0.578678460189556,24.137931034482758,24.1025032238141,55.74712643678161,55.93216126022417
370,local_history,25170337993.63893,10,717601287.664207,1,81478521.988146,3,226195729.977322,174,11220036178.7233,43,2766942101.984553,99,6395999108.450923,10.0,11.354288710010358,0.3237084937386908,30.0,31.521087526694576,0.8986598830515761,24.71264367816092,24.660723529854035,56.896551724137936,57.00515583523463
371,local_history,25107902330.817505,11,788089329.4108511,1,81522957.100785,3,226306854.260241,174,11176434168.369099,43,2768707744.838201,100,6421125847.376112,9.090909090909092,10.344380269902754,0.32469043421729227,27.27272727272727,28.71588864544332,0.9013371618164668,24.71264367816092,24.7727289681895,57.47126436781609,57.45236584982367
372,local_history,25087226705.234264,12,859086965.1799059,1,81754460.27541,3,226501020.55015498,175,11227374794.39252,42,2699110037.272235,100,6406083204.078524,8.333333333333332,9.516435889385118,0.32588082069012647,25.0,26.36531919707596,0.9028539631401236,24.0,24.04043765084156,57.14285714285714,57.05771225592311
373,local_history,25090663550.263504,12,857876641.5608208,1,75215073.548936,4,295380661.662894,175,11236444695.648375,42,2696712986.524766,99,6345476274.520821,8.333333333333332,8.76758614293189,0.2997731542581945,33.33333333333333,34.43160092638475,1.1772532881450712,24.0,23.999699723250924,56.57142857142857,56.47227789923874
374,local_history,25097784395.98756,11,789340921.279495,1,76765303.524221,4,296567496.220271,173,11124089028.91332,43,2758780367.211416,99,6352868887.534956,9.090909090909092,9.725240571562797,0.3058648616668077,36.36363636363637,37.571534456815584,1.1816481149933056,24.85549132947977,24.800056526344726,57.22543352601156,57.109115820835434
375,local_history,25174903471.204334,12,860408937.9280089,1,77247329.332267,4,297168047.887875,171,11025894700.23751,43,2764425609.2807355,98,6305597581.102146,8.333333333333332,8.977978485240973,0.3068426038678733,33.33333333333333,34.53800103512399,1.1804138523422067,25.146198830409354,25.07212053477335,57.30994152046783,57.18898785570949
376,local_history,25272403210.02359,10,767802199.44994,1,77281042.608635,4,301139206.77189195,174,11277749740.055431,43,2764502780.5116262,98,6310419342.106245,10.0,10.0652280840039,0.30579221915066485,40.0,39.22093567687494,1.191573291504203,24.71264367816092,24.512893478145564,56.32183908045977,55.954596329562
377,local_history,25197315592.27245,12,898432630.8648322,0,0.0,3,220934197.916438,174,11279062078.848076,42,2690487761.671533,98,6312609915.308782,0.0,0.0,0.0,25.0,24.591070084327473,0.8768164096980015,24.137931034482758,23.853825281421905,56.32183908045977,55.96750750354488
378,local_history,25116738054.461662,12,897692955.9222771,0,0.0,3,219849317.60602802,174,11275021435.769436,38,2434376732.5711417,95,6116950118.4441185,0.0,0.0,0.0,25.0,24.490480420463804,0.8753099910080666,21.839080459770116,21.590883409305142,54.59770114942529,54.25222606706895
379,local_history,25058875481.57262,11,819014546.591433,0,0.0,3,220253547.47331798,173,11194448846.605484,38,2434483672.7754655,95,6100522570.339148,0.0,0.0,0.0,27.27272727272727,26.8925073907377,0.8789442592317614,21.965317919075144,21.74724013780883,54.91329479768786,54.49596182833978
380,local_history,25065309972.207092,11,818539285.4685131,0,0.0,3,219700891.98129398,171,11091213538.227425,38,2432549739.334514,95,6104629782.818173,0.0,0.0,0.0,27.27272727272727,26.84060446231878,0.8765137643416444,22.22222222222222,21.93222347536985,55.55555555555556,55.040233079795186
381,local_history,25090595813.78864,13,984580566.464064,0,0.0,4,315041538.292963,172,11168397364.043232,38,2429672338.788349,96,6188203096.063625,0.0,0.0,0.0,30.76923076923077,31.997537735725935,1.2556160109989523,22.093023255813954,21.75488800757308,55.81395348837209,55.408156554194676
382,local_history,25079111896.910122,17,1265160034.4878297,0,0.0,4,314823122.53221,173,11241279926.596003,38,2429742122.971324,98,6318896478.673386,0.0,0.0,0.0,23.52941176470588,24.884055293420545,1.2553200600815448,21.965317919075144,21.61446151005226,56.64739884393064,56.21153925473703
383,local_history,25226159003.727356,15,1104247388.7884402,0,0.0,3,217938697.55683398,180,11641268454.300066,42,2685470802.2072706,103,6595331227.863945,0.0,0.0,0.0,20.0,19.736401441342984,0.8639392843144765,23.333333333333332,23.06854113664313,57.22222222222222,56.654747322039064
384,local_history,25363740356.767868,16,1139555674.559651,0,0.0,3,219217198.329964,178,11635779435.555939,42,2806027015.040029,103,6723565339.445417,0.0,0.0,0.0,18.75,19.23707662766668,0.8642936540369912,23.595505617977526,24.11550537358533,57.865168539325836,57.7835406444706
385,local_history,25388654503.848225,14,999451884.74714,0,0.0,3,219516861.065938,176,11539960047.337704,42,2806120506.5062857,103,6742316902.86189,0.0,0.0,0.0,21.428571428571427,21.963724759143904,0.8646258155691758,23.863636363636363,24.316553046937667,58.52272727272727,58.42582535125291
386,local_history,25107872285.168644,16,1140421010.969523,0,0.0,3,220996359.55804,174,11444003075.760014,41,2747813033.4479103,102,6685937595.299215,0.0,0.0,0.0,18.75,19.3784889468286,0.8801875246457412,23.563218390804597,24.01094280783758,58.620689655172406,58.42306709494826
387,local_history,25418973672.435833,16,1141476396.6420302,0,0.0,3,221830661.93871796,175,11512428075.344797,40,2686357703.0506773,101,6626630237.109407,0.0,0.0,0.0,18.75,19.433661755187796,0.8726971623534496,22.857142857142858,23.334414647104936,57.714285714285715,57.56066568877078
388,local_history,25427056571.85636,20,1425467845.101131,0,0.0,3,223016474.518875,176,11595038055.235807,40,2684511204.364551,101,6633048590.636911,0.0,0.0,0.0,15.0,15.645142420105094,0.877083330068641,22.727272727272727,23.15224142927538,57.38636363636363,57.20592342206
389,local_history,25480925138.421543,19,1357101416.856383,0,0.0,3,226323493.023494,176,11613411519.22623,40,2686904886.976434,101,6648162966.504443,0.0,0.0,0.0,15.789473684210526,16.676977137622792,0.8882075191305788,22.727272727272727,23.136223860906078,57.38636363636363,57.24556436752697
390,local_history,25522388224.360863,24,1712332571.780406,0,0.0,4,298757257.381194,178,11736459130.09808,41,2747287531.2918515,102,6717568298.14165,0.0,0.0,0.0,16.666666666666664,17.447385064372146,1.1705693634737253,23.03370786516854,23.408146365426767,57.30337078651685,57.23675449024047
391,local_history,25528807081.252354,21,1501701182.5721831,0,0.0,4,300159044.43899,180,11847110088.524118,41,2733436708.7595587,101,6645456099.685631,0.0,0.0,0.0,19.047619047619047,19.987934212375308,1.175766041412168,22.77777777777778,23.072603262185797,56.111111111111114,56.09347807211525
392,local_history,25527915779.761406,20,1431918600.606385,0,0.0,5,371960771.52952,180,11855469551.573763,41,2744977106.118791,101,6662285370.390459,0.0,0.0,0.0,25.0,25.97639079288467,1.4570745796036015,22.77777777777778,23.153676825515586,56.111111111111114,56.19587939058954
393,local_history,25470229362.739735,18,1292026903.200079,0,0.0,5,374060323.672685,178,11709748881.2226,41,2741888622.6686664,100,6593478741.582316,0.0,0.0,0.0,27.77777777777778,28.9514345828416,1.468617806088138,23.03370786516854,23.415434869534018,56.17977528089888,56.30760154178387
394,local_history,25488557413.70413,15,1082859712.397554,0,0.0,4,303103240.903448,177,11639179180.141865,41,2731284650.667167,100,6583753451.283647,0.0,0.0,0.0,26.666666666666668,27.990998042798054,1.1891737770160429,23.163841807909606,23.466299542214596,56.49717514124294,56.56544460211153
395,local_history,25227525931.32743,18,1292980129.2873802,0,0.0,5,376106452.94802594,171,11223054965.177631,38,2520452755.9397445,97,6377387984.073234,0.0,0.0,0.0,27.77777777777778,29.088339753165055,1.490857462486952,22.22222222222222,22.457813525462424,56.72514619883041,56.82399314500993
396,local_history,25227033187.95084,17,1223610576.1572146,0,0.0,4,304169176.562858,171,11212091593.074312,36,2385545387.7120585,95,6239847676.320098,0.0,0.0,0.0,23.52941176470588,24.858331767457447,1.205727103526934,21.052631578947366,21.276542096620094,55.55555555555556,55.65284250954961
397,local_history,25226742158.734383,16,1154624130.103798,0,0.0,4,306865795.61672497,171,11240682008.20157,36,2385672256.8123264,95,6246389556.553281,0.0,0.0,0.0,25.0,26.577116103501012,1.2164305390122572,21.052631578947366,21.22355436326427,55.55555555555556,55.56948903986173
